ID,crop,distr,prov,year,years,area,prod,yield
1853,cotton,Multan,PUNJAB,2012,2012-13,169.16,774.57,778
1854,cotton,Muzaffargarh,PUNJAB,2012,2012-13,163.89,608.44,631
1855,cotton,Nankana Sahib,PUNJAB,2012,2012-13,1.21,1.47,207
1856,cotton,Narowal,PUNJAB,2012,2012-13,0.00,0.00,0
1857,cotton,Okara,PUNJAB,2012,2012-13,27.92,138.65,844
1858,cotton,Pakpattan,PUNJAB,2012,2012-13,41.68,180.07,734
1859,cotton,Rahim Yar Khan,PUNJAB,2012,2012-13,221.76,914.00,701
1860,cotton,Rajanpur,PUNJAB,2012,2012-13,107.24,377.56,599
1861,cotton,Rawalpindi,PUNJAB,2012,2012-13,0.00,0.00,0
1862,cotton,Sahiwal,PUNJAB,2012,2012-13,86.60,405.87,797
1863,cotton,Sargodha,PUNJAB,2012,2012-13,10.93,26.20,408
1864,cotton,Sheikhupura,PUNJAB,2012,2012-13,0.81,2.33,489
1865,cotton,Sialkot,PUNJAB,2012,2012-13,0.00,0.00,0
1866,cotton,Toba Tek Singh,PUNJAB,2012,2012-13,44.11,141.52,545
1867,cotton,Vehari,PUNJAB,2012,2012-13,223.79,1050.34,798
1868,cotton,Badin,SINDH,2012,2012-13,13.07,102.66,22
1869,cotton,Dadu,SINDH,2012,2012-13,8.29,47.18,30
1870,cotton,Ghotki,SINDH,2012,2012-13,63.46,354.57,30
1871,cotton,Hyderabad,SINDH,2012,2012-13,6.56,44.28,25
1872,cotton,Jacobabad,SINDH,2012,2012-13,0.00,0.00,0
1873,cotton,Jamshoro,SINDH,2012,2012-13,16.22,94.16,29
1874,cotton,Karachi,SINDH,2012,2012-13,0.57,3.46,28
1875,cotton,Kashmore,SINDH,2012,2012-13,0.00,0.00,0
1876,cotton,Khairpur,SINDH,2012,2012-13,62.72,324.21,33
1877,cotton,Larkana,SINDH,2012,2012-13,3.10,20.08,26
1878,cotton,Matiari,SINDH,2012,2012-13,36.84,274.14,23
1879,cotton,Mirpur Khas,SINDH,2012,2012-13,32.09,209.73,26
1880,cotton,Naushahro Feroze,SINDH,2012,2012-13,30.80,169.71,31
1881,cotton,Qambar Shahdadkot,SINDH,2012,2012-13,0.00,0.00,0
1882,cotton,Sanghar,SINDH,2012,2012-13,121.47,899.30,23
1883,cotton,Shaheed Benazirabad,SINDH,2012,2012-13,51.86,339.53,26
1884,cotton,Shikarpur,SINDH,2012,2012-13,0.02,0.09,31
1885,cotton,Sukkur,SINDH,2012,2012-13,25.32,136.82,31
1886,cotton,Tando Allahyar,SINDH,2012,2012-13,21.28,150.05,24
1887,cotton,Tando Muhammad Khan,SINDH,2012,2012-13,3.32,25.37,22
1888,cotton,Tharparkar,SINDH,2012,2012-13,1.04,5.86,30
1889,cotton,Thatta,SINDH,2012,2012-13,6.87,42.28,28
1890,cotton,Umerkot,SINDH,2012,2012-13,25.24,156.93,27
